id,task,label,y,chrom,split,start0,end0,length,log_length,population,stat_name,stat_value,archaic_best,contrast,row_index,gc,repeat_frac,mappability,gene_density,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9
introgression_control_012815,introgression,control,0,chr9,train,132668122,132676314,543179,5.734943,IBS,,,,introgression,1006,0.47070312,0.38061523,1.0,1.0,4.1179953,-0.13260052,0.48643357,0.015154087,0.07047436,-0.3550743,-0.10057157,-0.17324294,-0.059547123,-0.08306385
introgression_control_011634,introgression,control,0,chr10,train,100879787,100887979,189198,5.276917,IBS,,,,introgression,1007,0.49609375,0.33520508,1.0,0.0,3.7172704,-0.37540123,-0.09921927,0.23793437,0.07804026,-0.03112783,0.13384314,0.057703376,0.043394037,0.037094437
introgression_control_007797,introgression,control,0,chr11,train,50538337,50546529,460736,5.663452,FIN,,,,introgression,1008,0.36499023,0.99951172,1.0,0.0,3.9046745,0.51920325,-0.14584297,0.35165477,-0.23687561,0.09095158,-0.3501016,-0.19544047,0.09754523,-0.02067264
introgression_control_002943,introgression,control,0,chr12,train,88353945,88362137,757463,5.879361,CEU,,,,introgression,1009,0.35595703,0.53967285,1.0,0.0,3.963554,-0.09830274,-0.13977392,-0.14445864,-0.08555048,-0.0035661699,-0.060332328,0.020984525,-0.040095564,0.015162253
introgression_control_022549,introgression,control,0,chr13,train,79595851,79604043,122737,5.088976,Papuans,,,,introgression,1010,0.41430664,0.56298828,1.0,0.0,4.229357,0.07475425,-0.07735002,-0.10993964,0.1153123,-0.06931072,-0.07797774,-0.07343921,-0.020939449,0.036446277
introgression_control_013209,introgression,control,0,chr14,train,25500171,25508363,498882,5.697998,ITU,,,,introgression,1011,0.35595703,0.25463867,1.0,0.0,3.7698514,-0.47414032,-0.14727646,-0.17442511,-0.028219262,0.0014710997,-0.119299285,0.08100925,0.028323362,0.07123073
introgression_control_018334,introgression,control,0,chr15,train,25204815,25213007,311528,5.493497,PEL,,,,introgression,1012,0.58984375,0.0,1.0,1.0,3.6477604,0.074188195,-0.12334756,0.40489644,-0.060554236,0.01162017,-0.24729851,-0.2566126,-0.10428612,-0.042590134
introgression_control_008038,introgression,control,0,chr16,train,27823520,27831712,303109,5.481599,FIN,,,,introgression,1013,0.50683594,0.46643066,1.0,1.0,4.129477,-0.17716931,-0.16004579,0.27267817,0.14192763,-0.07152694,0.15997154,-0.14234452,-0.049268387,-0.07257505
introgression_control_012014,introgression,control,0,chr17,train,46969998,46978190,62502,4.795894,IBS,,,,introgression,1014,0.5078125,0.39111328,1.0,1.0,3.977061,-0.33042112,-0.067224264,0.35769683,0.10278792,-0.018075798,0.17782879,0.077266864,0.04567315,-0.0010566929
introgression_control_025210,introgression,control,0,chr18,train,21505948,21514140,223984,5.350217,TSI,,,,introgression,1015,0.42785645,0.43713379,1.0,1.0,3.883367,-0.092567995,0.11038945,-0.0128865875,-0.051425654,-0.18036395,0.03258279,-0.014504497,0.0861705,0.12456572
introgression_control_000603,introgression,control,0,chr19,train,43921728,43929920,122660,5.088703,BEB,,,,introgression,1016,0.41027832,0.60400391,1.0,1.0,4.2376304,0.0008233634,-0.052776627,-0.009758968,-0.043505024,0.08445547,0.035645235,-0.04398824,-0.04642598,-0.065910645
introgression_control_010800,introgression,control,0,chr20,train,38664010,38672202,96451,4.984307,GIH,,,,introgression,1017,0.48840332,0.5670166,1.0,0.0,4.1128535,-0.09320256,-0.1119059,0.25995365,0.00939578,-0.03460435,0.19268693,0.010930038,-0.012177021,-0.039442822
introgression_control_006921,introgression,control,0,chr21,train,30635911,30644103,120966,5.082663,CLM,,,,introgression,1018,0.38146973,0.5020752,0.99487305,0.033325195,3.89668,0.10097005,0.041814666,-0.020085612,0.13708667,0.022598084,-0.044780042,0.23806323,0.012252384,0.052436728
introgression_control_002257,introgression,control,0,chr22,train,33697126,33705318,100150,5.000651,CDX,,,,introgression,1019,0.45581055,0.49450684,1.0,1.0,4.0897994,-0.17665917,-0.14375357,0.11768857,0.039243035,-0.010876449,0.08886031,-0.098812096,-0.012336556,-0.073285766
introgression_control_001073,introgression,control,0,chr3,train,176751001,176759193,476437,5.678005,BEB,,,,introgression,1020,0.38305664,0.40869141,1.0,1.0,3.674295,-0.37033886,-0.1063896,-0.13157627,-0.0792661,0.09918401,-0.084762305,0.14863321,0.06682404,-0.06875025
introgression_control_017504,introgression,control,0,chr4,train,57417291,57425483,148931,5.172985,MXL,,,,introgression,1021,0.3968506,0.60375977,1.0,0.12072754,4.196651,0.036495924,-0.075549744,-0.10786841,-0.010453981,-0.09212383,-0.059242595,-0.09445323,0.0050929477,-0.021715451
introgression_control_017622,introgression,control,0,chr5,train,46679937,46688129,143158,5.155816,MXL,,,,introgression,1022,0.38232422,1.0,0.56884766,0.0,3.4784708,0.35266328,0.029752733,0.6475974,-0.23605606,0.2306852,-0.683986,-0.057295874,0.10318381,0.03609538
introgression_control_024466,introgression,control,0,chr6,train,112659188,112667380,662585,5.821242,STU,,,,introgression,1023,0.39160156,0.51220703,1.0,0.0,3.6654406,-0.23725219,-0.027586296,-0.068867646,-0.0029915988,0.03336582,-0.08401908,0.15945268,-0.03013922,0.019350588
introgression_control_004989,introgression,control,0,chr7,train,93822089,93830281,99407,4.997417,CHB,,,,introgression,1024,0.31774902,0.40808105,1.0,1.0,3.9450755,-0.21136977,-0.19471031,-0.26305646,-0.096610926,0.027291674,-0.10805517,0.0023712427,0.068830505,-0.033606578
introgression_control_008871,introgression,control,0,chr8,train,111771640,111779832,72754,4.861857,FIN,,,,introgression,1025,0.35412598,0.46130371,1.0,0.0,4.058619,-0.066640444,-0.040158886,-0.11912564,-0.048155658,0.03694728,-0.07396621,0.14111868,-0.12177215,-0.019230269
introgression_control_012853,introgression,control,0,chr9,train,72464778,72472970,243293,5.38613,IBS,,,,introgression,1026,0.40844727,0.28015137,1.0,0.08581543,3.6671138,-0.3248451,-0.051730983,-0.03000503,0.07611759,0.008619177,-0.09041252,0.09838219,0.020943083,0.025388163
introgression_control_010186,introgression,control,0,chr10,train,98075086,98083278,373379,5.57215,GIH,,,,introgression,1027,0.47314453,0.37060547,1.0,0.0074462891,4.1062756,-0.40513518,-0.22219604,0.113606036,0.055383373,-0.0678451,0.0630643,-0.11823463,0.0016878932,-0.035641033
introgression_control_002881,introgression,control,0,chr11,train,81630499,81638691,236085,5.373068,CEU,,,,introgression,1028,0.36083984,0.65087891,1.0,0.0,3.5058558,-0.19804677,-0.037238732,-0.047134824,0.26253796,-0.0059895515,-0.15899242,-0.043026205,-0.17365871,-0.0970835
introgression_control_014505,introgression,control,0,chr12,train,50272044,50280236,226994,5.356014,JPT,,,,introgression,1029,0.4066162,0.50622559,1.0,1.0,4.103658,0.03347447,0.099003755,-0.026776036,-0.1192477,0.20566331,0.08330642,0.12613162,-0.06144334,-0.083710015
introgression_control_013201,introgression,control,0,chr13,train,49162506,49170698,259977,5.414935,ITU,,,,introgression,1030,0.4074707,0.68078613,1.0,1.0,4.089489,0.12051072,0.16568048,-0.086989425,0.07302621,-0.21581796,-0.07857527,-0.13112742,-0.08512289,0.06930875
introgression_control_015634,introgression,control,0,chr14,train,52472704,52480896,136198,5.134171,KHV,,,,introgression,1031,0.39746094,0.84399414,1.0,1.0,4.3434258,0.73926514,-0.09408489,-0.14681968,0.1648135,-0.001142807,0.04251952,-0.16025533,0.19994116,0.03340275
introgression_control_013262,introgression,control,0,chr15,train,76399768,76407960,60990,4.785259,ITU,,,,introgression,1032,0.40039062,0.3684082,1.0,1.0,4.0652947,-0.16320324,0.020211574,-0.08517186,-0.03324408,0.19348292,0.02448667,-0.01450588,-0.023879621,-0.010475029
introgression_control_022621,introgression,control,0,chr16,train,67614478,67622670,512643,5.709815,Papuans,,,,introgression,1033,0.42822266,0.54089355,1.0,1.0,4.089869,0.05571052,0.43445,0.0568819,-0.13162977,-0.20267297,0.033414032,0.07646574,0.01747295,-0.099141516
introgression_control_013374,introgression,control,0,chr17,train,42252640,42260832,122869,5.089442,ITU,,,,introgression,1034,0.40576172,0.4699707,1.0,1.0,3.8498523,-0.0497175,0.111151084,0.008929496,-0.11062246,0.20938888,0.08322505,0.18208452,0.0036326754,0.025036221
introgression_control_022682,introgression,control,0,chr18,train,28203191,28211383,276346,5.441453,Papuans,,,,introgression,1035,0.41967773,0.87390137,1.0,0.0,4.1599145,0.3613933,-0.10776531,-0.00975067,0.0808785,-0.08999672,0.0040820003,-0.12936768,-0.22041544,0.013502567
introgression_control_003232,introgression,control,0,chr19,train,18029484,18037676,60688,4.783103,CEU,,,,introgression,1036,0.48303223,0.49658203,1.0,0.31921387,3.9793818,0.27615476,0.15776232,0.22386327,0.09687884,0.0030466884,0.050871268,0.14382079,-0.124633454,-0.05860839
introgression_control_018632,introgression,control,0,chr20,train,22076315,22084507,294853,5.469606,PEL,,,,introgression,1037,0.30334473,0.90820312,0.98840332,0.0,4.088669,0.42244664,-0.034240093,-0.013284982,-0.18136102,0.044434287,-0.04093725,0.112412594,-0.04781349,0.13616636
introgression_control_009526,introgression,control,0,chr21,train,11471423,11479615,507047,5.705048,GBR,,,,introgression,1038,0.3857422,1.0,0.0,0.0,3.484166,0.34056276,-0.0063970825,0.63392663,-0.2818793,0.21228534,-0.6321002,-0.10117018,0.10730932,0.05439692
introgression_control_000853,introgression,control,0,chr22,train,29285149,29293341,121469,5.084465,BEB,,,,introgression,1039,0.42297363,0.24536133,1.0,1.0,3.6472738,-0.14439738,0.6375165,0.02367862,0.044353466,-0.2947644,-0.08202167,-0.061173767,-0.03393733,-0.029140368
introgression_control_011054,introgression,control,0,chr3,train,134752357,134760549,268491,5.42893,GIH,,,,introgression,1040,0.48742676,0.27966309,0.98669434,1.0,3.7679546,-0.38310295,-0.17518345,0.13349134,0.02743719,-0.04567015,0.05177573,-0.049856536,0.03473081,0.046104778
introgression_control_024238,introgression,control,0,chr4,train,141498565,141506757,65188,4.814168,STU,,,,introgression,1041,0.3758545,0.59899902,0.99804688,0.0,4.1539,0.22347681,0.075619094,-0.049638253,0.19935672,0.0012951967,-0.08874488,0.19912186,-0.035365626,0.05650925
introgression_control_012541,introgression,control,0,chr5,train,64813849,64822041,336661,5.527193,IBS,,,,introgression,1042,0.35839844,0.46142578,1.0,1.0,3.9646719,-0.12611037,0.04749144,-0.16040242,-0.059615847,-0.12293897,-0.0940314,-0.06876324,-0.044878766,-0.06321161
introgression_control_001402,introgression,control,0,chr6,train,126626262,126634454,591709,5.772108,BEB,,,,introgression,1043,0.3527832,0.11486816,1.0,1.0,3.7238975,-0.59146434,-0.09014028,-0.17630124,0.08160151,0.051467225,-0.20009442,0.15682648,0.0363795,0.041786365
introgression_control_001458,introgression,control,0,chr7,train,109309258,109317450,400969,5.603111,BEB,,,,introgression,1044,0.36889648,0.99450684,1.0,0.0,4.2478323,0.5396249,-0.2874691,-0.2064074,-0.10527808,-0.03769932,0.077133074,-0.22465284,0.28129822,-0.21111354
introgression_control_001531,introgression,control,0,chr8,train,137961249,137969441,225292,5.352746,BEB,,,,introgression,1045,0.39465332,0.38903809,1.0,1.0,4.1983976,-0.11311207,-0.14395025,-0.05794267,0.009838078,-0.017150115,-0.054063033,-0.027276251,-0.06031552,-0.03902181
introgression_control_003958,introgression,control,0,chr9,train,77583775,77591967,74504,4.87218,CEU,,,,introgression,1046,0.42053223,0.54199219,1.0,1.0,4.1036253,-0.040717762,-0.1667725,-0.0055651423,-0.031065673,-0.03169604,0.03851822,-0.081972584,-0.03764617,0.016172867
introgression_control_000079,introgression,control,0,chr10,train,105590289,105598481,192200,5.283753,BEB,,,,introgression,1047,0.36938477,0.32434082,1.0,0.0,3.7260265,-0.42061955,-0.098958164,-0.1306962,-0.00563022,0.035170652,-0.102923386,0.14282589,0.023390025,0.056082305
introgression_control_010191,introgression,control,0,chr11,train,34659189,34667381,203808,5.309221,GIH,,,,introgression,1048,0.3909912,0.31188965,1.0,0.50036621,3.8025036,-0.33959404,-0.16007216,-0.121357314,-0.043046203,-0.018296193,-0.034265667,0.045664784,0.015871521,0.0531764
introgression_control_005238,introgression,control,0,chr12,train,56541259,56549451,97465,4.988849,CHS,,,,introgression,1049,0.4210205,0.75878906,1.0,1.0,4.0633354,0.2564201,0.45770234,0.108956024,-0.30834138,-0.14791997,0.09540772,0.25150818,-0.0017966153,0.054366257
introgression_control_001877,introgression,control,0,chr13,train,47552565,47560757,396409,5.598144,CDX,,,,introgression,1050,0.40197754,0.41796875,1.0,0.0,3.8722045,-0.2296621,-0.10890008,-0.072490774,-0.016912658,0.031623743,-0.049581084,0.06138083,-0.01621245,-0.015466479
introgression_control_007949,introgression,control,0,chr14,train,25889380,25897572,1386815,6.142019,FIN,,,,introgression,1051,0.3725586,0.28979492,1.0,1.0,3.6565592,-0.32351118,-0.16424903,-0.1291412,0.044506345,-0.011400565,-0.13324647,0.00025414303,0.011698996,0.095834
introgression_control_001992,introgression,control,0,chr15,train,69418128,69426320,542552,5.734441,CDX,,,,introgression,1052,0.3876953,0.36035156,1.0,1.0,4.1256638,-0.0954322,0.6020036,-0.03985335,0.016950127,-0.34290707,-0.114786245,-0.058952577,0.0026640245,-0.04144933
introgression_control_009272,introgression,control,0,chr16,train,49962969,49971161,131785,5.119866,GBR,,,,introgression,1053,0.44177246,0.26049805,1.0,0.70324707,3.9666417,-0.31809083,0.022944251,0.094668835,0.010947854,0.09627197,0.10435896,0.11044883,0.04966556,-0.006599855
introgression_control_002065,introgression,control,0,chr17,train,16998825,17007017,74241,4.870644,CDX,,,,introgression,1054,0.5407715,0.56982422,1.0,0.0,4.2202363,-0.1905162,-0.1950462,0.32974908,0.060627162,-0.098625354,0.2645494,-0.11312429,0.0106910085,-0.01911906
introgression_control_018453,introgression,control,0,chr18,train,14491869,14500061,262939,5.419855,PEL,,,,introgression,1055,0.3395996,0.51647949,0.86071777,0.90441895,3.9868772,-0.12263946,-0.105999075,-0.17503121,-0.049718224,0.047422074,-0.09735767,0.06257988,-0.030281167,-0.088874884
introgression_control_002113,introgression,control,0,chr19,train,45579236,45587428,74731,4.873501,CDX,,,,introgression,1056,0.51257324,0.72277832,1.0,1.0,4.130175,0.30296445,0.11479915,0.25119704,0.02746673,0.04839174,0.11220668,0.18390127,-0.1775883,-0.023669159
introgression_control_000777,introgression,control,0,chr20,train,26799649,26807841,213611,5.329624,BEB,,,,introgression,1057,0.39331055,1.0,0.10229492,0.0,3.3335264,0.28976637,-0.0081688585,0.6800454,-0.29244435,0.23609972,-0.7337278,-0.12583487,0.113628395,0.053935908
introgression_control_015966,introgression,control,0,chr21,train,27894030,27902222,199026,5.29891,KHV,,,,introgression,1058,0.32592773,0.87475586,1.0,0.0,3.9123733,0.3438587,-0.28601378,-0.23326956,-0.37895527,0.01994999,0.07849435,-0.06356298,0.2706087,-0.09860833
introgression_control_003416,introgression,control,0,chr22,train,12568310,12576502,33832,4.529328,CEU,,,,introgression,1059,0.39868164,0.4050293,0.46386719,0.0,3.9527183,-0.35182422,-0.1633391,-0.07926307,0.031930316,0.010041167,-0.06586773,-0.020282019,0.040673845,-0.052350566
introgression_control_021838,introgression,control,0,chr3,train,48376222,48384414,204774,5.311275,PUR,,,,introgression,1060,0.4173584,0.48303223,1.0,1.0,3.9307916,0.036262136,-0.13753447,-0.010821408,-0.061996084,-0.056974005,0.048330206,-0.057481587,-0.08348787,0.03206229
introgression_control_009774,introgression,control,0,chr4,train,46825078,46833270,555554,5.744726,GBR,,,,introgression,1061,0.39489746,0.78442383,1.0,1.0,4.5837665,0.4576606,-0.09372002,-0.13819806,0.020399963,0.022775618,0.041610397,-0.06363219,0.024824757,-0.18013431
introgression_control_015167,introgression,control,0,chr5,train,162515274,162523466,96160,4.982994,JPT,,,,introgression,1062,0.35742188,0.99780273,1.0,1.0,4.419822,0.6769969,-0.31082332,-0.18497837,-0.3271303,-0.14998178,0.09277015,-0.26038596,-0.100080095,0.3720504
introgression_control_017691,introgression,control,0,chr6,train,83549070,83557262,193248,5.286115,MXL,,,,introgression,1063,0.35839844,0.48718262,1.0,0.53503418,4.0173435,0.21736473,0.15010731,-0.1060538,0.2623021,0.16006517,-0.010389722,0.10625554,0.16923445,-0.11328474
introgression_control_024562,introgression,control,0,chr7,train,107672521,107680713,358202,5.554128,STU,,,,introgression,1064,0.36120605,0.2935791,1.0,1.0,3.9421577,-0.16150674,0.024756715,0.032970488,-2.95055e-05,0.028112894,-0.06817293,0.15727387,-0.027760722,0.016890634
introgression_control_007547,introgression,control,0,chr8,train,20025459,20033651,80583,4.906243,CLM,,,,introgression,1065,0.35961914,0.87915039,1.0,0.0,4.401073,0.5085733,-0.05468278,-0.1131374,-0.038613304,-0.0065903356,0.073852025,0.12510295,0.043404963,-0.008848569
introgression_control_003968,introgression,control,0,chr9,train,115794190,115802382,238851,5.378127,CEU,,,,introgression,1066,0.35681152,0.7142334,0.97949219,0.0,4.172238,0.09703536,-0.10486465,-0.15883768,0.06571849,-0.0052422886,-0.07523152,0.03576186,-0.007174594,-0.027538754
introgression_control_020979,introgression,control,0,chr10,train,114640233,114648425,1171982,6.068921,PUR,,,,introgression,1067,0.4058838,0.56982422,1.0,1.0,3.8908765,-0.10627263,0.020070363,-0.034198117,-0.11629732,0.19172177,0.06801085,0.027391175,-0.023191307,-0.03827114
introgression_control_015471,introgression,control,0,chr11,train,109158585,109166777,147142,5.167737,KHV,,,,introgression,1068,0.41210938,0.48583984,1.0,0.0,4.1380773,0.023642836,-0.114886686,-0.07194165,0.076264895,-0.03712491,-0.034771595,-1.4386747e-05,0.054959428,0.065205246
introgression_control_014514,introgression,control,0,chr12,train,51115938,51124130,421156,5.624443,JPT,,,,introgression,1069,0.39587402,0.49279785,1.0,1.0,4.0900044,-0.0046049743,0.4754964,-0.092839666,0.0040379255,0.5422864,0.15198703,-0.07528206,0.0028448103,0.0727074
introgression_control_005315,introgression,control,0,chr13,train,58053236,58061428,696391,5.842853,CHS,,,,introgression,1070,0.31030273,0.14599609,1.0,0.0,3.7274969,-0.5693951,-0.060426306,-0.27435225,0.04076581,0.093217745,-0.23355527,0.19789764,0.016447602,0.03832195
introgression_control_021256,introgression,control,0,chr14,train,26588902,26597094,162847,5.21178,PUR,,,,introgression,1071,0.31933594,0.012329102,1.0,1.0,3.286074,-0.51132977,0.13615645,-0.14416355,0.24156556,0.20015441,-0.14958964,-0.017414749,-0.013169592,0.04223835
introgression_control_006567,introgression,control,0,chr15,train,18924247,18932439,823549,5.915689,CLM,,,,introgression,1072,0.37817383,1.0,0.12487793,0.0,3.237831,0.22836886,-0.004106364,0.72797424,-0.35969132,0.26317745,-0.7603665,-0.10395399,0.12947494,0.08840525
introgression_control_021368,introgression,control,0,chr16,train,50654174,50662366,89330,4.950997,PUR,,,,introgression,1073,0.5074463,0.5135498,1.0,0.0,4.0996575,-0.09867248,-0.13216878,0.2856637,0.013318767,-0.05527415,0.22089334,-0.015715122,-0.0029196555,-0.032704376
introgression_control_013381,introgression,control,0,chr17,train,17072749,17080941,269191,5.430061,ITU,,,,introgression,1074,0.5079346,0.21350098,1.0,1.0,3.9108226,-0.5309726,0.11072158,0.25508118,0.04818078,-0.3462509,0.16720803,-0.20057769,0.19499189,0.11734924
introgression_control_019811,introgression,control,0,chr18,train,42149949,42158141,72827,4.862292,PJL,,,,introgression,1075,0.39050293,0.35070801,1.0,0.0,4.1206317,-0.09625408,-0.06362963,-0.05209441,0.064620286,-0.005152803,-0.048890293,0.06081301,-0.0977019,-0.030785926
introgression_control_000618,introgression,control,0,chr19,train,22762590,22770782,563258,5.750707,BEB,,,,introgression,1076,0.37768555,0.77697754,1.0,1.0,4.118178,0.5247043,0.03376191,-0.026011087,-0.025089847,0.08846662,0.08170222,0.10788604,0.0036880833,-0.11874086
introgression_control_009497,introgression,control,0,chr20,train,1551787,1559979,72166,4.858333,GBR,,,,introgression,1077,0.44604492,0.40576172,1.0,1.0,3.6534684,-0.09266781,-0.12978263,0.072537765,0.03323909,-0.036801502,0.006772225,-0.061294444,-0.061693918,-0.034996577
introgression_control_002248,introgression,control,0,chr21,train,29096638,29104830,375945,5.575124,CDX,,,,introgression,1078,0.42382812,0.57824707,1.0,1.0,4.015717,-0.0034643142,-0.024248803,0.02410634,-0.07841675,0.019074483,0.014482471,0.12625618,-0.10090234,-0.036772326
introgression_control_012269,introgression,control,0,chr22,train,34490555,34498747,56202,4.749752,IBS,,,,introgression,1079,0.39111328,0.53552246,1.0,0.0,4.155602,-0.10655643,-0.20818809,-0.087055415,-0.08684143,-0.030308668,-0.00048494837,-0.06747654,0.016571224,-0.0413872
introgression_control_009676,introgression,control,0,chr3,train,92155054,92163246,161449,5.208035,GBR,,,,introgression,1080,0.3831787,1.0,0.17443848,0.0,3.4713151,0.31656653,0.0015283412,0.6489145,-0.22019319,0.21928868,-0.73965037,-0.13690545,0.09458376,0.044729296
introgression_control_004793,introgression,control,0,chr4,train,85167158,85175350,277860,5.443826,CHB,,,,introgression,1081,0.3479004,0.55175781,1.0,0.0,4.113572,-0.06529679,-0.18435182,-0.2099499,-0.09034739,-0.012090509,-0.06317122,-0.047609206,-0.012558164,-0.11434685
introgression_control_025683,introgression,control,0,chr5,train,78271582,78279774,152112,5.182163,TSI,,,,introgression,1082,0.3897705,0.7199707,0.99047852,1.0,4.391422,0.2657596,0.23115474,-0.12072187,-0.18785615,0.34837726,0.17295969,-0.26766527,-0.04141189,-0.063325755
introgression_control_008698,introgression,control,0,chr6,train,97022890,97031082,3796432,6.579376,FIN,,,,introgression,1083,0.37805176,0.28393555,1.0,1.0,3.7943661,-0.49224073,-0.09311612,-0.0734539,0.04031351,0.020750092,-0.100173384,0.13304542,0.05430748,0.038640276
introgression_control_006051,introgression,control,0,chr7,train,33061940,33070132,73942,4.868891,CHS,,,,introgression,1084,0.42944336,0.59387207,1.0,0.10449219,3.947896,0.16886525,-0.009487969,0.047202833,0.07782511,-0.005143063,-0.04441609,0.020338783,-0.035735853,-0.08298535
introgression_control_006108,introgression,control,0,chr8,train,55086295,55094487,110256,5.042402,CHS,,,,introgression,1085,0.40429688,0.40856934,1.0,0.0,3.696854,-0.28708273,-0.18500847,-0.029801417,-0.07781924,-0.038590997,0.054219868,0.06693671,0.0881325,0.15320879
introgression_control_005113,introgression,control,0,chr9,train,13158693,13166885,100027,5.000117,CHB,,,,introgression,1086,0.3696289,0.18591309,1.0,1.0,3.7532067,-0.43962836,0.044447586,-0.1271579,0.06246837,0.19173534,-0.0835874,0.053361524,0.026564434,0.018571537
introgression_control_006272,introgression,control,0,chr10,train,55278963,55287155,112554,5.051361,CLM,,,,introgression,1087,0.33154297,0.31677246,1.0,1.0,4.044528,-0.294209,-0.120722905,-0.22764371,0.0025837207,0.018539425,-0.15846735,0.10644879,-0.016236398,0.07018757
introgression_control_019416,introgression,control,0,chr11,train,17030164,17038356,479498,5.680787,PJL,,,,introgression,1088,0.44458008,0.9942627,0.96386719,1.0,4.948672,1.1083946,-0.015841113,-0.099303484,0.32944292,-0.102303125,0.043711778,-0.022624753,0.04901508,0.2455258
introgression_control_014479,introgression,control,0,chr12,train,92288724,92296916,242763,5.385182,JPT,,,,introgression,1089,0.40881348,0.46630859,1.0,1.0,3.761895,-0.31197596,-0.15624048,-0.071192,-0.037553824,-0.005438896,-0.038643055,0.026881497,0.0039043624,0.031251587
introgression_control_016835,introgression,control,0,chr13,train,46974457,46982649,239145,5.378661,MXL,,,,introgression,1090,0.3548584,0.96984863,1.0,0.0,4.284586,0.49698156,-0.23544902,-0.18348865,-0.2822669,-0.022762375,0.123333104,-0.06689944,0.16997397,-0.081404574
introgression_control_013211,introgression,control,0,chr14,train,25806379,25814571,1211859,6.083452,ITU,,,,introgression,1091,0.36169434,0.29553223,1.0,1.0,3.9692328,-0.3574196,-0.05422013,-0.11913272,0.08089537,0.035269067,-0.13336934,0.16673422,0.025839487,0.003142491
introgression_control_019718,introgression,control,0,chr15,train,77015962,77024154,109241,5.038386,PJL,,,,introgression,1092,0.5839844,0.20617676,1.0,1.0,4.0704374,-0.49817464,-0.12928537,0.40267724,0.26984662,-0.12761419,0.19325468,-0.12640902,0.040978152,-0.015018491
introgression_control_008036,introgression,control,0,chr16,train,24385117,24393309,211085,5.324457,FIN,,,,introgression,1093,0.4749756,0.88452148,1.0,0.0,4.2868814,0.4016203,-0.063618794,0.082642935,-0.11354379,0.004870286,0.12181268,0.016686495,-0.14473112,-0.041253347
introgression_control_023678,introgression,control,0,chr17,train,56352072,56360264,275838,5.440654,STU,,,,introgression,1094,0.40563965,0.43640137,1.0,1.0,3.9438052,-0.2372165,-0.16079055,-0.015220343,0.0716454,-0.054564446,0.017652022,-0.05429293,0.071867116,0.03066218
introgression_control_000552,introgression,control,0,chr18,train,54057186,54065378,486978,5.687509,BEB,,,,introgression,1095,0.36730957,0.59057617,0.98449707,0.0,4.0842967,-0.05739125,-0.20299985,-0.14602715,-0.14904754,-0.012126756,0.008643725,-0.041179854,-0.048314963,-0.09577387
introgression_control_014732,introgression,control,0,chr19,train,14181450,14189642,31103,4.492802,JPT,,,,introgression,1096,0.5551758,0.5411377,1.0,1.0,4.059499,-0.058015224,-0.009641109,0.410738,0.11238382,-0.034733713,0.25061962,0.09241753,-0.08946469,-0.035379864
introgression_control_005632,introgression,control,0,chr20,train,16880017,16888209,71542,4.854561,CHS,,,,introgression,1097,0.37109375,0.89709473,1.0,0.0,3.9778116,0.34015828,-0.17162383,-0.07504745,-0.25398862,-0.07944924,0.072385825,-0.059640143,-0.1275515,0.21079381
introgression_control_022803,introgression,control,0,chr21,train,27716366,27724558,174858,5.242686,Papuans,,,,introgression,1098,0.3798828,0.74987793,1.0,0.26611328,3.9603071,0.13814063,-0.17036043,-0.0684961,-0.06111322,-0.033452835,-0.04402542,-0.13385282,-0.13636854,-0.06846093
introgression_control_008331,introgression,control,0,chr22,train,41722719,41730911,847399,5.928088,FIN,,,,introgression,1099,0.45568848,0.64477539,1.0,1.0,4.1209407,0.14324248,0.47577745,0.08753267,-0.23265523,-0.33010736,0.08206182,-0.029467514,-0.017011575,-0.04182214
introgression_control_011081,introgression,control,0,chr3,train,179882220,179890412,142074,5.152515,GIH,,,,introgression,1100,0.3894043,0.31982422,1.0,1.0,3.8686087,-0.2639127,-0.050509937,-0.04901438,0.012524971,0.017695878,-0.034817632,0.14046723,0.023617933,0.022691604
introgression_control_015106,introgression,control,0,chr4,train,59570622,59578814,693468,5.841026,JPT,,,,introgression,1101,0.31591797,0.18786621,1.0,1.0,3.6919477,-0.40929285,-0.08502027,-0.19502653,0.04295649,0.05084321,-0.2040294,0.094359465,-0.03497253,-0.0041448176
introgression_control_015128,introgression,control,0,chr5,train,79332837,79341029,552064,5.741989,JPT,,,,introgression,1102,0.41674805,0.91540527,0.99560547,0.0,4.5280457,0.7582522,0.09124137,-0.024357885,0.25566417,-0.029111154,0.0670636,0.21402396,0.04783362,0.18263069
introgression_control_011366,introgression,control,0,chr6,train,61529231,61537423,142248,5.153046,GIH,,,,introgression,1103,0.39978027,0.99182129,1.0,0.0,4.9134297,1.0258685,-0.14292994,-0.20830314,0.16050254,-0.033149254,0.11678238,-0.07678934,0.4277358,-0.2038255
introgression_control_015261,introgression,control,0,chr7,train,119075673,119083865,409318,5.612061,JPT,,,,introgression,1104,0.31799316,0.68847656,0.98999023,0.0,4.1911187,0.1821966,-0.1069241,-0.23422633,0.0023542626,0.014312541,-0.079549946,0.048915014,-0.022300499,-0.10362138
introgression_control_023139,introgression,control,0,chr8,train,66263039,66271231,269910,5.431219,Papuans,,,,introgression,1105,0.38549805,0.69714355,1.0,0.0,4.105769,0.1564636,-0.15285833,-0.085638836,-0.1867377,0.04414036,0.10169146,-0.0073550064,0.15720001,-0.04449409
